1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
999,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
998,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
997,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
996,1,1,1,1,1000
